# Input,ChemicalName,ChemicalID,CasRN,DiseaseName,DiseaseID,DiseaseCategories,OmimIDs,PubMedIDs,DirectEvidence
mesh:d001281,Carboplatin,D016190,41575-94-4,Atrial Fibrillation,MESH:D001281,Cardiovascular disease|Pathology (process),,9676843,marker/mechanism
mesh:d001281,Chlorpromazine,D002746,50-53-3,Atrial Fibrillation,MESH:D001281,Cardiovascular disease|Pathology (process),,5633497,marker/mechanism
mesh:d001281,Ciprofloxacin,D002939,85721-33-1,Atrial Fibrillation,MESH:D001281,Cardiovascular disease|Pathology (process),,17669094,marker/mechanism
mesh:d001281,Cisplatin,D002945,15663-27-1,Atrial Fibrillation,MESH:D001281,Cardiovascular disease|Pathology (process),,3187073,marker/mechanism
mesh:d001281,Cyclophosphamide,D003520,50-18-0,Atrial Fibrillation,MESH:D001281,Cardiovascular disease|Pathology (process),,16247745|9676843,marker/mechanism
mesh:d001281,Doxorubicin,D004317,23214-92-8,Atrial Fibrillation,MESH:D001281,Cardiovascular disease|Pathology (process),,15042318|6202243,marker/mechanism
mesh:d001281,Ethanol,D000431,64-17-5,Atrial Fibrillation,MESH:D001281,Cardiovascular disease|Pathology (process),,28284858|34864093,marker/mechanism|therapeutic
mesh:d001281,Fluorouracil,D005472,51-21-8,Atrial Fibrillation,MESH:D001281,Cardiovascular disease|Pathology (process),,15855175|3187073,marker/mechanism
mesh:d001281,Fluoxetine,D005473,54910-89-3,Atrial Fibrillation,MESH:D001281,Cardiovascular disease|Pathology (process),,2016253,marker/mechanism
mesh:d001281,gemcitabine,C056507,103882-84-4,Atrial Fibrillation,MESH:D001281,Cardiovascular disease|Pathology (process),,10847470|11165408|17460420,marker/mechanism
mesh:d001281,Heparin,D006493,9005-49-6,Atrial Fibrillation,MESH:D001281,Cardiovascular disease|Pathology (process),,16946100|19098677,therapeutic
mesh:d001281,Ibuprofen,D007052,15687-27-1,Atrial Fibrillation,MESH:D001281,Cardiovascular disease|Pathology (process),,8321806,marker/mechanism
mesh:d001281,Mitoxantrone,D008942,65271-80-9,Atrial Fibrillation,MESH:D001281,Cardiovascular disease|Pathology (process),,16088176,marker/mechanism
mesh:d001281,Nicotine,D009538,,Atrial Fibrillation,MESH:D001281,Cardiovascular disease|Pathology (process),,12713677|3945010|7703770,marker/mechanism
mesh:d001281,Nifedipine,D009543,21829-25-4,Atrial Fibrillation,MESH:D001281,Cardiovascular disease|Pathology (process),,17305900,marker/mechanism
mesh:d001281,Ouabain,D010042,630-60-4,Atrial Fibrillation,MESH:D001281,Cardiovascular disease|Pathology (process),,9772688,marker/mechanism
mesh:d001281,Paclitaxel,D017239,,Atrial Fibrillation,MESH:D001281,Cardiovascular disease|Pathology (process),,10052252|9676843,marker/mechanism
mesh:d001281,Particulate Matter,D052638,,Atrial Fibrillation,MESH:D001281,Cardiovascular disease|Pathology (process),,24952943,marker/mechanism
mesh:d001281,Phenylephrine,D010656,59-42-7,Atrial Fibrillation,MESH:D001281,Cardiovascular disease|Pathology (process),,19004376,marker/mechanism
mesh:d001281,Simvastatin,D019821,79902-63-9,Atrial Fibrillation,MESH:D001281,Cardiovascular disease|Pathology (process),,12955433|15477401,marker/mechanism|therapeutic
mesh:d001281,Vehicle Emissions,D001335,,Atrial Fibrillation,MESH:D001281,Cardiovascular disease|Pathology (process),,27472911,marker/mechanism
mesh:d001281,Verapamil,D014700,52-53-9,Atrial Fibrillation,MESH:D001281,Cardiovascular disease|Pathology (process),,11282081|11740632|12049679|12232564|12891296|15160669|16615278|19830220|20218936|2568548|3344011|3421190|3713755|3718093|3751021|6538092|8701865|8852497|9392821|9825040,marker/mechanism|therapeutic
mesh:d001281,Warfarin,D014859,81-81-2,Atrial Fibrillation,MESH:D001281,Cardiovascular disease|Pathology (process),,10386508|11352885|11514479|12950521|14961170|15130407|15464686|15545674|15785153|15817013|16415938|1682588|16913990|17020434|17419358|17890461|18788834|19153410|19169604|19476425|20599166|20655037|21725053|21981797|22040439|25300812|29542828|8161643|8311367|8378946|8431614|9505919|9681093|9706280,marker/mechanism|therapeutic
mesh:d001281,Zoledronic Acid,D000077211,,Atrial Fibrillation,MESH:D001281,Cardiovascular disease|Pathology (process),,17476024|17955251|18443257|19266096,marker/mechanism
mesh:c538263,Ethinyl Estradiol,D004997,57-63-6,Atrial septal defect 2,MESH:C538263,Cardiovascular disease|Congenital abnormality,,830309,marker/mechanism
mesh:d006332,"2,2',4,4',5-brominated diphenyl ether",C477694,,Cardiomegaly,MESH:D006332,Cardiovascular disease|Pathology (anatomical condition),,22331496,marker/mechanism
mesh:d006332,"3,3',4,5'-tetrahydroxystilbene",C041525,4339-71-3,Cardiomegaly,MESH:D006332,Cardiovascular disease|Pathology (anatomical condition),,31323227,therapeutic
mesh:d006332,Acrolein,D000171,107-02-8,Cardiomegaly,MESH:D006332,Cardiovascular disease|Pathology (anatomical condition),,29414845,marker/mechanism
mesh:d006332,AICA ribonucleotide,C031143,3031-94-5,Cardiomegaly,MESH:D006332,Cardiovascular disease|Pathology (anatomical condition),,25703824,therapeutic
mesh:d006332,"alpha-cyano-(3,4-dihydroxy)-N-benzylcinnamide",C095512,,Cardiomegaly,MESH:D006332,Cardiovascular disease|Pathology (anatomical condition),,18400235,therapeutic
mesh:d006332,Amiodarone,D000638,1951-25-3,Cardiomegaly,MESH:D006332,Cardiovascular disease|Pathology (anatomical condition),,6723573,therapeutic
mesh:d006332,Atorvastatin,D000069059,,Cardiomegaly,MESH:D006332,Cardiovascular disease|Pathology (anatomical condition),,18360054|19136528,therapeutic
mesh:d006332,Benzo(a)pyrene,D001564,50-32-8,Cardiomegaly,MESH:D006332,Cardiovascular disease|Pathology (anatomical condition),,21383588,marker/mechanism
mesh:d006332,bisphenol A,C006780,80-05-7,Cardiomegaly,MESH:D006332,Cardiovascular disease|Pathology (anatomical condition),,25594700|32144343,marker/mechanism
mesh:d006332,Cadmium,D002104,7440-43-9,Cardiomegaly,MESH:D006332,Cardiovascular disease|Pathology (anatomical condition),,30912652,marker/mechanism
mesh:d006332,Calcitriol,D002117,32222-06-3,Cardiomegaly,MESH:D006332,Cardiovascular disease|Pathology (anatomical condition),,32147540,therapeutic
mesh:d006332,Capsaicin,D002211,404-86-4,Cardiomegaly,MESH:D006332,Cardiovascular disease|Pathology (anatomical condition),,15496307,marker/mechanism
mesh:d006332,Carbamazepine,D002220,298-46-4,Cardiomegaly,MESH:D006332,Cardiovascular disease|Pathology (anatomical condition),,8315822,marker/mechanism
mesh:d006332,cobaltiprotoporphyrin,C007095,14325-03-2,Cardiomegaly,MESH:D006332,Cardiovascular disease|Pathology (anatomical condition),,15226216,therapeutic
mesh:d006332,Copper,D003300,7440-50-8,Cardiomegaly,MESH:D006332,Cardiovascular disease|Pathology (anatomical condition),,11516174|12805251|15051837|17327471,marker/mechanism|therapeutic
mesh:d006332,crocin,C029036,42553-65-1,Cardiomegaly,MESH:D006332,Cardiovascular disease|Pathology (anatomical condition),,23523949,therapeutic
mesh:d006332,Curcumin,D003474,458-37-7,Cardiomegaly,MESH:D006332,Cardiovascular disease|Pathology (anatomical condition),,26612707,therapeutic
mesh:d006332,Cyclophosphamide,D003520,50-18-0,Cardiomegaly,MESH:D006332,Cardiovascular disease|Pathology (anatomical condition),,6250267,marker/mechanism
mesh:d006332,cypermethrin,C017160,52315-07-8,Cardiomegaly,MESH:D006332,Cardiovascular disease|Pathology (anatomical condition),,33396045,marker/mechanism
mesh:d006332,Dactinomycin,D003609,50-76-0,Cardiomegaly,MESH:D006332,Cardiovascular disease|Pathology (anatomical condition),,6250267,marker/mechanism
mesh:d006332,DDT,D003634,50-29-3,Cardiomegaly,MESH:D006332,Cardiovascular disease|Pathology (anatomical condition),,27325568,marker/mechanism
mesh:d006332,Dexamethasone,D003907,50-02-2,Cardiomegaly,MESH:D006332,Cardiovascular disease|Pathology (anatomical condition),,10942214|11455412|12438668|1533279|9303216,marker/mechanism
mesh:d006332,Doxorubicin,D004317,23214-92-8,Cardiomegaly,MESH:D006332,Cardiovascular disease|Pathology (anatomical condition),,11309296|26721193|31158416|35093381|3694619,marker/mechanism
mesh:d006332,"Drugs, Chinese Herbal",D004365,,Cardiomegaly,MESH:D006332,Cardiovascular disease|Pathology (anatomical condition),,20873559,therapeutic
mesh:d006332,Ethanol,D000431,64-17-5,Cardiomegaly,MESH:D006332,Cardiovascular disease|Pathology (anatomical condition),,19332462,marker/mechanism
mesh:d006332,Fluoxetine,D005473,54910-89-3,Cardiomegaly,MESH:D006332,Cardiovascular disease|Pathology (anatomical condition),,21619414,therapeutic
mesh:d006332,Fructose,D005632,30237-26-4,Cardiomegaly,MESH:D006332,Cardiovascular disease|Pathology (anatomical condition),,34801538,marker/mechanism
mesh:d006332,Gefitinib,D000077156,,Cardiomegaly,MESH:D006332,Cardiovascular disease|Pathology (anatomical condition),,27084042,marker/mechanism
mesh:d006332,geraniol,C007836,624-15-7,Cardiomegaly,MESH:D006332,Cardiovascular disease|Pathology (anatomical condition),,25218494,therapeutic
mesh:d006332,Hemin,D006427,16009-13-5,Cardiomegaly,MESH:D006332,Cardiovascular disease|Pathology (anatomical condition),,18824663,marker/mechanism
mesh:d006332,Hydralazine,D006830,86-54-4,Cardiomegaly,MESH:D006332,Cardiovascular disease|Pathology (anatomical condition),,11518847,therapeutic
mesh:d006332,Hydrocortisone,D006854,50-23-7,Cardiomegaly,MESH:D006332,Cardiovascular disease|Pathology (anatomical condition),,4253584,marker/mechanism
mesh:d006332,Indomethacin,D007213,53-86-1,Cardiomegaly,MESH:D006332,Cardiovascular disease|Pathology (anatomical condition),,11677312,marker/mechanism
mesh:d006332,Iron,D007501,7439-89-6,Cardiomegaly,MESH:D006332,Cardiovascular disease|Pathology (anatomical condition),,11818034,marker/mechanism
mesh:d006332,(+)-JQ1 compound,C561695,,Cardiomegaly,MESH:D006332,Cardiovascular disease|Pathology (anatomical condition),,23939492,therapeutic
mesh:d006332,Melatonin,D008550,73-31-4,Cardiomegaly,MESH:D006332,Cardiovascular disease|Pathology (anatomical condition),,20823719|35093381,therapeutic
mesh:d006332,Mercuric Chloride,D008627,7487-94-7,Cardiomegaly,MESH:D006332,Cardiovascular disease|Pathology (anatomical condition),,24472606,marker/mechanism
mesh:d006332,Metformin,D008687,657-24-9,Cardiomegaly,MESH:D006332,Cardiovascular disease|Pathology (anatomical condition),,30290168|34801538,therapeutic
mesh:d006332,Methamphetamine,D008694,537-46-2,Cardiomegaly,MESH:D006332,Cardiovascular disease|Pathology (anatomical condition),,10978632|11905041|12738029|7590547,marker/mechanism
mesh:d006332,N-(2-cyclohexyloxy-4-nitrophenyl)methanesulfonamide,C080955,123653-11-2,Cardiomegaly,MESH:D006332,Cardiovascular disease|Pathology (anatomical condition),,15834289|24658325,therapeutic
mesh:d006332,Nifedipine,D009543,21829-25-4,Cardiomegaly,MESH:D006332,Cardiovascular disease|Pathology (anatomical condition),,2521332|2856776|6220895,therapeutic
mesh:d006332,"o,p'-DDT",C016340,789-02-6,Cardiomegaly,MESH:D006332,Cardiovascular disease|Pathology (anatomical condition),,27325568,marker/mechanism
mesh:d006332,Ouabain,D010042,630-60-4,Cardiomegaly,MESH:D006332,Cardiovascular disease|Pathology (anatomical condition),,19687166,marker/mechanism
mesh:d006332,Oxygen,D010100,7782-44-7,Cardiomegaly,MESH:D006332,Cardiovascular disease|Pathology (anatomical condition),,25447406,marker/mechanism
mesh:d006332,Phenylephrine,D010656,59-42-7,Cardiomegaly,MESH:D006332,Cardiovascular disease|Pathology (anatomical condition),,11179087|11754973|11940550|15728586|16170337|17124262|17287366|19299911|23939492|27094368|27094369|28822817,marker/mechanism
mesh:d006332,Plant Extracts,D010936,,Cardiomegaly,MESH:D006332,Cardiovascular disease|Pathology (anatomical condition),,17645561|29414845,therapeutic
mesh:d006332,platycodin D,C108953,58479-68-8,Cardiomegaly,MESH:D006332,Cardiovascular disease|Pathology (anatomical condition),,29595072,therapeutic
mesh:d006332,Quercetin,D011794,117-39-5,Cardiomegaly,MESH:D006332,Cardiovascular disease|Pathology (anatomical condition),,15124912|19794523|24117263|25537132,therapeutic
mesh:d006332,Quinacrine,D011796,83-89-6,Cardiomegaly,MESH:D006332,Cardiovascular disease|Pathology (anatomical condition),,6517710,marker/mechanism
mesh:d006332,Resveratrol,D000077185,,Cardiomegaly,MESH:D006332,Cardiovascular disease|Pathology (anatomical condition),,16535856|20429690|23297412|24247421|24289075,therapeutic
mesh:d006332,Rosiglitazone,D000077154,,Cardiomegaly,MESH:D006332,Cardiovascular disease|Pathology (anatomical condition),,19397913|20507283|20823565|21172411|22070604|28822817,marker/mechanism
mesh:d006332,Silver,D012834,7440-22-4,Cardiomegaly,MESH:D006332,Cardiovascular disease|Pathology (anatomical condition),,27417253,marker/mechanism
mesh:d006332,Simvastatin,D019821,79902-63-9,Cardiomegaly,MESH:D006332,Cardiovascular disease|Pathology (anatomical condition),,16628357|16844920|18400235|19100119|19791473|20835264,therapeutic
mesh:d006332,Sirolimus,D020123,53123-88-9,Cardiomegaly,MESH:D006332,Cardiovascular disease|Pathology (anatomical condition),,19321761|19397913|21357504,therapeutic
mesh:d006332,sodium arsenite,C017947,13768-07-5,Cardiomegaly,MESH:D006332,Cardiovascular disease|Pathology (anatomical condition),,25089838|27174133|29387111,marker/mechanism
mesh:d006332,Sodium Chloride,D012965,,Cardiomegaly,MESH:D006332,Cardiovascular disease|Pathology (anatomical condition),,17325658|9353849,marker/mechanism
mesh:d006332,sulforaphane,C016766,,Cardiomegaly,MESH:D006332,Cardiovascular disease|Pathology (anatomical condition),,29353218,therapeutic
mesh:d006332,Sulfur Dioxide,D013458,7446-09-5,Cardiomegaly,MESH:D006332,Cardiovascular disease|Pathology (anatomical condition),,27565714,marker/mechanism
mesh:d006332,Sunitinib,D000077210,,Cardiomegaly,MESH:D006332,Cardiovascular disease|Pathology (anatomical condition),,24247421|26581635,marker/mechanism
mesh:d006332,Tetrachlorodibenzodioxin,D013749,1746-01-6,Cardiomegaly,MESH:D006332,Cardiovascular disease|Pathology (anatomical condition),,16120746|18670907|18850075|24658325|27163630|31270306,marker/mechanism
mesh:d006332,Tetradecanoylphorbol Acetate,D013755,16561-29-8,Cardiomegaly,MESH:D006332,Cardiovascular disease|Pathology (anatomical condition),,23939492,marker/mechanism
mesh:d006332,Tobacco Smoke Pollution,D014028,,Cardiomegaly,MESH:D006332,Cardiovascular disease|Pathology (anatomical condition),,24289075,marker/mechanism
mesh:d006332,Tretinoin,D014212,302-79-4,Cardiomegaly,MESH:D006332,Cardiovascular disease|Pathology (anatomical condition),,32007421,therapeutic
mesh:d006332,Vehicle Emissions,D001335,,Cardiomegaly,MESH:D006332,Cardiovascular disease|Pathology (anatomical condition),,23905969,marker/mechanism
mesh:d006332,Verapamil,D014700,52-53-9,Cardiomegaly,MESH:D006332,Cardiovascular disease|Pathology (anatomical condition),,19791473|2532064|2947868|6220895|8541062,marker/mechanism|therapeutic
mesh:d006332,Vincristine,D014750,,Cardiomegaly,MESH:D006332,Cardiovascular disease|Pathology (anatomical condition),,25537132,therapeutic
mesh:d006332,Vitamin E,D014810,1406-18-4,Cardiomegaly,MESH:D006332,Cardiovascular disease|Pathology (anatomical condition),,17447016|23523949,therapeutic
mesh:d006332,Zidovudine,D015215,30516-87-1,Cardiomegaly,MESH:D006332,Cardiovascular disease|Pathology (anatomical condition),,15371630,marker/mechanism
mesh:d064420,1-Methyl-4-phenylpyridinium,D015655,48134-75-4,Drug-Related Side Effects and Adverse Reactions,MESH:D064420,,,20064577,marker/mechanism
mesh:d064420,3-aminobenzamide,C025160,,Drug-Related Side Effects and Adverse Reactions,MESH:D064420,,,8959032,therapeutic
mesh:d064420,"4,4'-bisphenol F",C008745,620-94-8,Drug-Related Side Effects and Adverse Reactions,MESH:D064420,,,18973785,marker/mechanism
mesh:d064420,Acetaminophen,D000082,103-90-2,Drug-Related Side Effects and Adverse Reactions,MESH:D064420,,,15518006|16508148|16922458|17431675|28687253|9023573|9188292,marker/mechanism
mesh:d064420,Acetylcysteine,D000111,616-91-1,Drug-Related Side Effects and Adverse Reactions,MESH:D064420,,,16877488|16922458|17431675|18791180|26489516|9188292,marker/mechanism|therapeutic
mesh:d064420,Aconitine,D000157,302-27-2,Drug-Related Side Effects and Adverse Reactions,MESH:D064420,,,28193520,marker/mechanism
mesh:d064420,Aflatoxin B1,D016604,1162-65-8,Drug-Related Side Effects and Adverse Reactions,MESH:D064420,,,20864627,marker/mechanism
mesh:d064420,Amifostine,D004999,20537-88-6,Drug-Related Side Effects and Adverse Reactions,MESH:D064420,,,10812192|11219485|12618886|15363124|16272794|8976823|9726805,marker/mechanism|therapeutic
mesh:d064420,Amiodarone,D000638,1951-25-3,Drug-Related Side Effects and Adverse Reactions,MESH:D064420,,,10078349|15274812|19332084|2123962|29248575|3303888|3799544|6409240|6685151|9515876|9855346,marker/mechanism
mesh:d064420,Arsenic Trioxide,D000077237,1327-53-3,Drug-Related Side Effects and Adverse Reactions,MESH:D064420,,,23363563|28494415|33549147,marker/mechanism
mesh:d064420,arsenite,C015001,15502-74-6,Drug-Related Side Effects and Adverse Reactions,MESH:D064420,,,34653941,marker/mechanism
mesh:d064420,Ascorbic Acid,D001205,50-81-7,Drug-Related Side Effects and Adverse Reactions,MESH:D064420,,,19391111|22728154|30552955|8746330,therapeutic
mesh:d064420,Aspirin,D001241,50-78-2,Drug-Related Side Effects and Adverse Reactions,MESH:D064420,,,1185735|17074939|19745660|3112611|3590391|5298268|5410994|7589229|9112088,marker/mechanism
mesh:d064420,Atorvastatin,D000069059,,Drug-Related Side Effects and Adverse Reactions,MESH:D064420,,,19683050,marker/mechanism
mesh:d064420,Atrazine,D001280,1912-24-9,Drug-Related Side Effects and Adverse Reactions,MESH:D064420,,,24211793,marker/mechanism
mesh:d064420,Azathioprine,D001379,446-86-6,Drug-Related Side Effects and Adverse Reactions,MESH:D064420,,,10833103|18431703|29935280|5471562|7534779|8143956|8651964,marker/mechanism
mesh:d064420,benzamide,C037689,27208-38-4,Drug-Related Side Effects and Adverse Reactions,MESH:D064420,,,8959032,therapeutic
mesh:d064420,benzyloxycarbonylleucyl-leucyl-leucine aldehyde,C072553,,Drug-Related Side Effects and Adverse Reactions,MESH:D064420,,,19148544,marker/mechanism
mesh:d064420,betulin,C002503,473-98-3,Drug-Related Side Effects and Adverse Reactions,MESH:D064420,,,21172400,therapeutic
mesh:d064420,Bortezomib,D000069286,,Drug-Related Side Effects and Adverse Reactions,MESH:D064420,,,23864035|30552955,marker/mechanism
mesh:d064420,Busulfan,D002066,55-98-1,Drug-Related Side Effects and Adverse Reactions,MESH:D064420,,,10523796|10955873|11019834|11551021|12134100|12374454|14595385|17132762|2344115|267281|3332186|8640171,marker/mechanism
mesh:d064420,Buthionine Sulfoximine,D019328,5072-26-4,Drug-Related Side Effects and Adverse Reactions,MESH:D064420,,,21126554,marker/mechanism
mesh:d064420,Cadmium,D002104,7440-43-9,Drug-Related Side Effects and Adverse Reactions,MESH:D064420,,,18791180,marker/mechanism
